counter_id,measurement_id_and_name,measurement_id,measurement_name,measurement_description,measurement_network_profile,measurement_nw_aggregation_levels,network_element_name,netact_name,product_type,description,updated,logical_type,trigger_type,sampling_interval,unit,range,example_values,dependencies_with_other_counters,operability_class,related_to_feature,related_to_standard,3gpp_measurement_name,3gpp_measurement_type,exceptions_to_related_standard,used_from_release,filter,is_archived,logical_type_upper
001264,001: Traffic,001,Traffic,"BSC traffic measurement (M001) registers information related to the stand alone dedicated control channels (SDCCH) and traffic channels (TCH). The BSC traffic measurement counters are divided into different classes. There are counters regarding the number of attempts to seize TCHs and SDCCHs, successful calls, lengths of the queue, the reasons for Failures and GPRS territory counters. This measurement collects one set of results for each BTS. Signalling charts are drawn with the accuracy of message interface.","BSC-BCF-BTS,SEG,TTP",BSC - BTS,DHR MULTIPLEXING FAILURE DUE TO TCH RESOURCE,DHR_MULTIPLX_FAIL_DUE_TCH_RES,BSC,Number of times a suitable pair of AMR calls for OSC Double Half Rate multiplexing cannot be found.,When the Radio Resource Management fails to allocate calls for double half rate multiplexing.,Sum,Event,,Integer number,,,,,• BSS21309: OSC Half Rate with SAIC MS,,,,,S15,1,0.0,SUM
001265,001: Traffic,001,Traffic,"BSC traffic measurement (M001) registers information related to the stand alone dedicated control channels (SDCCH) and traffic channels (TCH). The BSC traffic measurement counters are divided into different classes. There are counters regarding the number of attempts to seize TCHs and SDCCHs, successful calls, lengths of the queue, the reasons for Failures and GPRS territory counters. This measurement collects one set of results for each BTS. Signalling charts are drawn with the accuracy of message interface.","BSC-BCF-BTS,SEG,TTP",BSC - BTS,CSDAP RESOURCE ALLOCATION ATTEMPTS FOR DHR,CSDAP_RES_ALLOC_ATT_FOR_DHR,BSC,Number of CSDAP resource allocation attempts for OSC Double Half Rate.,When Radio Resource Management requests CSDAP resources for double half rate multiplexing.,Sum,Event,,Integer number,,,,,• BSS21309: OSC Half Rate with SAIC MS,,,,,S15,1,0.0,SUM
001266,001: Traffic,001,Traffic,"BSC traffic measurement (M001) registers information related to the stand alone dedicated control channels (SDCCH) and traffic channels (TCH). The BSC traffic measurement counters are divided into different classes. There are counters regarding the number of attempts to seize TCHs and SDCCHs, successful calls, lengths of the queue, the reasons for Failures and GPRS territory counters. This measurement collects one set of results for each BTS. Signalling charts are drawn with the accuracy of message interface.","BSC-BCF-BTS,SEG,TTP",BSC - BTS,DHR MULTIPLEXING FAILURE DUE TO CSDAP RESOURCE,DHR_MPLX_FAIL_DUE_CSDAP_RES,BSC,"Number of times OSC Double Half Rate multiplexing is triggerred but CSDAP resource allocation fails because of
- CSDAP congestion
- CSDAP being out of order due to failure
- CSDAP hunting timer expiry or
- CSDAP hunting error.",After double half rate multiplexing attempt has been cancelled.,Sum,Event,,Integer number,,,,,• BSS21309: OSC Half Rate with SAIC MS,,,,,S15,1,0.0,SUM
008200,008: OSI/X.25,008,OSI/X.25,OSI measurement (M008) can measure how the connection between the BSC and the NMS functions.,"BSC,OSILEVEL,UNITNBR,CHNBR,PIUID;BSC,OSILEVEL,UNITNBR,CHNBR,PIUID;BSC,OSILEVEL,UNITNBR,CHNBR,PIUID;BSC,OSILEVEL,UNITNBR,CHNBR,PIUID",-,INFO FRM TRANS,INFO_FRM_TRANS,BSC,Number of the information frames transmitted.,,Sum,Event,,Integer number,,,,,,,,,,S1,1,0.0,SUM
001267,001: Traffic,001,Traffic,"BSC traffic measurement (M001) registers information related to the stand alone dedicated control channels (SDCCH) and traffic channels (TCH). The BSC traffic measurement counters are divided into different classes. There are counters regarding the number of attempts to seize TCHs and SDCCHs, successful calls, lengths of the queue, the reasons for Failures and GPRS territory counters. This measurement collects one set of results for each BTS. Signalling charts are drawn with the accuracy of message interface.","BSC-BCF-BTS,SEG,TTP",BSC - BTS,DHR MULTIPLEXING FAILURE DUE TO OTHER REASON,DHR_MPLX_FAIL_DUE_OTHER,BSC,Number of times double half rate multiplexing is rejected because the state of the call is unsuitable or the licence capacity limit has been reached.,"When the Call Control rejects the double half rate multiplexing handover request because the state of the call is unsuitable for the procedure, for example another HO has been started for the call already.",Sum,Event,,Integer number,,,,,"• RG602213: OSC Multiplexing Enhancements
• BSS21309: OSC Half Rate with SAIC MS",,,,,S15,1,0.0,SUM
001268,001: Traffic,001,Traffic,"BSC traffic measurement (M001) registers information related to the stand alone dedicated control channels (SDCCH) and traffic channels (TCH). The BSC traffic measurement counters are divided into different classes. There are counters regarding the number of attempts to seize TCHs and SDCCHs, successful calls, lengths of the queue, the reasons for Failures and GPRS territory counters. This measurement collects one set of results for each BTS. Signalling charts are drawn with the accuracy of message interface.","BSC-BCF-BTS,SEG,TTP",BSC - BTS,TCH REQ REJ DUE ABIS CONG,TCH_REQ_REJ_DUE_ABIS_CONG,BSC,Number of requests for TCHs that are rejected because of Abis congestion.,Updated after TCH request is rejected because of Abis congestion during the call setup and conversation phase including handover rejections.,Sum,Event,,Integer number,,,001011 (TCH REQUEST REJECTED DUE TO LACK),,"• BSS21454: Packet Abis over IP/Ethernet
• BSS21440: Packet Abis over TDM",,,,,S15,1,0.0,SUM
001269,001: Traffic,001,Traffic,"BSC traffic measurement (M001) registers information related to the stand alone dedicated control channels (SDCCH) and traffic channels (TCH). The BSC traffic measurement counters are divided into different classes. There are counters regarding the number of attempts to seize TCHs and SDCCHs, successful calls, lengths of the queue, the reasons for Failures and GPRS territory counters. This measurement collects one set of results for each BTS. Signalling charts are drawn with the accuracy of message interface.","BSC-BCF-BTS,SEG,TTP",BSC - BTS,CALL SETUP REJ DUE ABIS CONG,CALL_SETUP_REJ_DUE_ABIS_CONG,BSC,Number of requests for TCH that are rejected because of Abis congestion during call setup before connection acknowledgement.,"Updated after TCH request is rejected because of Abis congestion during call setup before ASSIGNMENT COMPLETE message sent to MSC.
This counter is also updated in intra-cell or inter-cell handover, if the TCH request is rejected because of Abis congestion before conversation phase. In case of an external handover and handovers after external handover this counter is not incremented. TCH REQUEST REJECTS DUE ABIS CONGESTION 001268 is updated along with this counter.",Sum,Event,,Integer number,,,001141 (TCH SEIZ FAILS DUE TO CONG),,"• BSS21454: Packet Abis over IP/Ethernet
• BSS21440: Packet Abis over TDM",,,,,S15,1,0.0,SUM
001270,001: Traffic,001,Traffic,"BSC traffic measurement (M001) registers information related to the stand alone dedicated control channels (SDCCH) and traffic channels (TCH). The BSC traffic measurement counters are divided into different classes. There are counters regarding the number of attempts to seize TCHs and SDCCHs, successful calls, lengths of the queue, the reasons for Failures and GPRS territory counters. This measurement collects one set of results for each BTS. Signalling charts are drawn with the accuracy of message interface.","BSC-BCF-BTS,SEG,TTP",BSC - BTS,GPRS TERR UG REJ DUE ABIS,GPRS_TERR_UG_REJ_DUE_ABIS,BSC,"Number of GPRS territory upgrade requests from PCU that have been
rejected because of Packet Abis congestion.",Updated when territory upgrade request from PCU has been rejected because of Packet Abis congestion. BSC can start rejecting GPRS upgrade requests from PCU when BSC receives congestion detection information from BTS that is based on exceeding Abis Thoughtput BU2 threshold or Percentage of packet loss of Abis PL2 threshold. BSC stops rejecting GPRS upgrade requests due to congestion when BTS informs that measured congestion levels are lower than related hysteresis BU2_Hy or PL2_Hy thresholds.,Sum,Event,,Integer number,,,,,"• BSS21454: Packet Abis over IP/Ethernet
• BSS21440: Packet Abis over TDM",,,,,S15,1,0.0,SUM
001271,001: Traffic,001,Traffic,"BSC traffic measurement (M001) registers information related to the stand alone dedicated control channels (SDCCH) and traffic channels (TCH). The BSC traffic measurement counters are divided into different classes. There are counters regarding the number of attempts to seize TCHs and SDCCHs, successful calls, lengths of the queue, the reasons for Failures and GPRS territory counters. This measurement collects one set of results for each BTS. Signalling charts are drawn with the accuracy of message interface.","BSC-BCF-BTS,SEG,TTP",BSC - BTS,TRANSACTIONS ENDED DUE RADIO FAIL CAUSE 320 IN PHASE 4,TCH_REL_DUE_RAD_CC_320_PH4,BSC,The number of TCH transactions has ended because of the radio failure in call phase 4 due to the DX cause 320.,"When the TCH transaction ends because of the radio failure in the call phase 4 due to the DX cause 320 and the release of TCH.
The counter 001013 is updated together with this counter in the call phase 4.",Sum,Event,,Integer number,,,,,,,,,,S15,1,0.0,SUM
001272,001: Traffic,001,Traffic,"BSC traffic measurement (M001) registers information related to the stand alone dedicated control channels (SDCCH) and traffic channels (TCH). The BSC traffic measurement counters are divided into different classes. There are counters regarding the number of attempts to seize TCHs and SDCCHs, successful calls, lengths of the queue, the reasons for Failures and GPRS territory counters. This measurement collects one set of results for each BTS. Signalling charts are drawn with the accuracy of message interface.","BSC-BCF-BTS,SEG,TTP",BSC - BTS,TCH REQUEST REJECT DUE TO ETP OVERLOAD,TCH_REQ_REJ_DUE_ETP_OVERLOAD,BSC,Number of requests for TCHs that are rejected because of ETP overload.,"Updated after TCH request is rejected because of ETP overload.
Counter 001011 is updated along this counter. ",Sum,Event,,Integer number,,,001011 (TCH REQUEST REJECTED DUE TO LACK),,"• BSS21454: Packet Abis over IP/Ethernet
• BSS21440: Packet Abis over TDM",,,,,S15,1,0.0,SUM
001286,001: Traffic,001,Traffic,"BSC traffic measurement (M001) registers information related to the stand alone dedicated control channels (SDCCH) and traffic channels (TCH). The BSC traffic measurement counters are divided into different classes. There are counters regarding the number of attempts to seize TCHs and SDCCHs, successful calls, lengths of the queue, the reasons for Failures and GPRS territory counters. This measurement collects one set of results for each BTS. Signalling charts are drawn with the accuracy of message interface.","BSC-BCF-BTS,SEG,TTP",BSC - BTS,SPARE001286,SPARE001286,BSC,Reserved for future use.,,,,,,,,,,,,,,,S15,1,0.0,
001273,001: Traffic,001,Traffic,"BSC traffic measurement (M001) registers information related to the stand alone dedicated control channels (SDCCH) and traffic channels (TCH). The BSC traffic measurement counters are divided into different classes. There are counters regarding the number of attempts to seize TCHs and SDCCHs, successful calls, lengths of the queue, the reasons for Failures and GPRS territory counters. This measurement collects one set of results for each BTS. Signalling charts are drawn with the accuracy of message interface.","BSC-BCF-BTS,SEG,TTP",BSC - BTS,CALL SETUP REJECT DUE TO ETP OVERLOAD,CALL_SETUP_REJ_DUE_ETP_OVER,BSC,Number of TCH seizure failures because of ETP overload during call setup before connection acknowledgement.,"When TCH seizure failures due to ETP overload during call setup before connection acknowledgement.
This counter is also updated in intra-cell or inter-cell handover, if the TCH attempt fails because of ETP overload before conversation phase. In case of an external handover and handovers after external handover this counter is not incremented.",Sum,Event,,Integer number,,,001011 (TCH REQUEST REJECTED DUE TO LACK),,"• BSS21454: Packet Abis over IP/Ethernet
• BSS21440: Packet Abis over TDM",,,,,S15,1,0.0,SUM
